id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
759,Quercus_Afares,15.625,35.156,80.078,1.953,0,5.859,19.531,0,15.625,21.484,27.344,7.812,625,15.625,9.766,0,27.344,27.344,0,21.484,35.156,0,0,3.906,3.906,11.719,1.953,11.719,3.125,13.672,0,0,37.109,0,7.812,11.719,37.109,56.641,3.906,0,0,25.391,41.016,5.859,15.625,0,35.156,3.906,0,17.578,44.922,3.906,13.672,1.953,11.719,0,37.109,19.531,19.531,0,0,0,41.016,0,58.747,57.481,56.974,54.877,52.702,49.346,47.762,46.119,47.054,50.337,56.528,643,64.545,56.687,51.643,51.365,5.128,51.989,55.588,56.234,59.449,59.476,59.551,59.308,58.405,57.357,51.122,44.012,36.284,29.108,32.623,39.853,4.538,47.019,47.334,40.681,34.559,4.255,49.127,54.116,52.453,53.063,60.189,64.086,6.694,63.262,56.566,57.593,5.701,51.792,44.959,50.356,55.631,53.708,4.997,4.517,38.913,31.266,27.878,35.848,44.347,50.897,56.472,58.429,87.891,18.555,1.953,14.648,0,6.836,625,1.953,14.648,15.234,0,0,5.859,5.859,0,977,21.484,0,19.531,10.742,0,0,3.418,0,4.883,977,19.531,1.953,44.922,6.836,45.898,0,293,1.953,8.789,0,0,293,10.254,50.781,20.508,293,30.273,977,8.789,1.953,5.957,0,10.742,17.578,0,0,7.812,23.438,0,0,977,0,20.508,0,0,1.953,19.531,17.578
760,Eucalyptus_Neglecta,64.453,78.125,29.297,7.812,0,15.625,0,0,9.766,35.156,35.156,0,95.703,3.906,1.953,0,19.531,21.484,11.719,15.625,1.953,0,0,0,1.953,7.812,0,1.953,39.062,11.719,0,0,44.922,0,29.297,23.438,7.812,11.719,0,0,0,39.062,3.906,0,21.484,0,9.766,0,3.906,0,33.203,0,7.812,0,0,0,7.812,44.922,21.484,1.953,0,0,37.109,0,8.881,82.342,76.693,7.052,64.312,58.881,52.836,47.984,43.507,39.786,36.538,31.596,27.794,25.098,24.875,26.042,29.214,32.523,36.395,3.308,3.126,37.046,43.389,49.856,55.578,52.469,59.107,65.691,71.911,72.491,79.301,85.194,89.909,8.326,7.671,71.686,65.153,65.415,61.646,55.359,49.199,43.724,50.017,45.126,39.663,34.663,30.163,29.553,36.076,34.245,32.116,30.151,29.517,30.943,34.374,40.548,45.104,50.007,55.271,61.084,67.414,73.834,80.046,83.659,30.273,12.695,6.836,0,3.125,0,5.859,21.484,9.766,0,3.906,293,0,977,0,0,11.719,5.859,1.953,22.461,0,6.836,13.672,7.812,0,0,7.812,7.812,8.789,7.812,10.742,0,0,22.559,13.672,0,0,51.758,977,3.906,0,0,14.648,35.156,293,10.742,5.859,8.789,0,15.625,0,0,6.836,9.766,19.238,0,10.742,3.906,18.555,0,0,0,0,32.227
762,Pterocarya_Stenoptera,3.906,1.953,23.438,7.812,44.922,1.953,11.719,0,0,11.719,3.906,15.625,1.953,0,37.109,0,1.953,5.859,3.906,21.484,1.953,0,0,0,1.953,15.625,0,29.297,11.719,3.125,42.969,27.344,17.578,0,3.906,1.953,9.766,625,50.781,48.828,39.062,9.766,0,29.297,13.672,52.734,3.125,25.391,33.203,0,1.953,0,44.922,54.688,39.062,11.719,15.625,1.953,15.625,13.672,0,0,9.766,0,10.608,99.344,92.597,87.762,81.746,76.088,70.981,66.096,61.813,58.165,54.656,51.519,48.747,46.721,44.951,4.389,43.015,42.355,41.903,42.659,44.297,46.964,50.672,5.503,59.639,64.617,70.004,75.441,81.511,87.737,93.986,10.046,10.382,97.275,90.687,84.673,78.589,73.583,68.379,63.435,59.076,54.939,51.511,48.722,46.164,44.552,43.246,42.871,42.443,42.532,43.953,45.594,48.395,51.348,54.867,58.648,62.959,67.705,72.755,78.137,83.915,89.718,96.327,10.306,0,1.953,977,75.195,977,23.438,977,3.906,20.508,6.836,6.836,0,10.742,3.418,0,0,977,0,25.391,7.812,0,1.953,4.883,43.945,12.695,25.391,24.414,0,22.461,21.484,2.832,0,99.609,0,17.578,0,15.625,0,5.859,13.672,14.746,0,3.125,21.484,0,0,3.906,0,44.922,22.461,0,0,52.734,36.133,0,0,0,3.906,15.625,0,0,5.859,47.852,7.812
763,Acer_Saccharinum,0,0,25.391,15.625,3.125,0,0,5.859,37.109,0,0,13.672,0,35.156,13.672,0,0,0,9.766,1.953,13.672,19.531,0,21.484,44.922,3.906,41.016,3.125,3.906,5.859,46.875,46.875,1.953,3.906,0,0,1.953,27.344,9.766,11.719,19.531,0,1.953,9.766,3.906,27.344,23.438,0,10.742,27.344,0,41.016,3.906,46.875,0,19.531,0,1.953,37.109,15.625,5.859,35.156,0,46.875,86.457,8.704,86.346,85.589,85.981,86.609,8.663,86.948,855,84.677,83.326,81.105,79.232,76.501,73.131,67.619,6.016,52.283,4.742,51.514,59.716,67.864,75.674,79.547,82.775,85.357,87.715,89.115,8.862,86.831,86.646,86.223,86.473,8.615,85.293,85.575,85.404,84.714,83.542,82.472,82.124,81.399,80.212,79.095,79.026,78.554,77.848,77.122,77.497,77.986,75.763,77.871,77.558,77.717,76.867,77.162,77.557,79.036,81.134,82.623,84.429,85.173,8.513,85.758,977,11.816,16.602,0,63.477,0,4.883,64.453,3.418,0,0,293,0,293,0,0,19.141,7.812,0,99.609,0,0,54.688,0,0,0,0,10.742,293,8.789,15.625,0,0,32.227,15.625,0,0,39.062,0,0,0,0,0,0,21.484,41.992,25.391,30.273,0,4.883,0,0,0,0,30.273,0,44.922,0,10.742,0,0,0,0,293
765,Callicarpa_Bodinieri,9.766,23.438,29.297,56.641,37.109,13.672,11.719,0,3.906,13.672,19.531,1.953,15.625,1.953,3.906,0,25.391,13.672,19.531,13.672,0,0,0,0,0,70.312,0,42.969,13.672,625,0,0,15.625,0,5.859,15.625,19.531,23.438,5.859,11.719,33.203,41.016,7.812,50.781,56.641,19.531,1.953,0,1.953,0,23.438,0,44.922,15.625,3.906,0,5.859,19.531,52.734,9.766,0,1.953,5.859,1.953,96.774,91.223,87.656,84.092,80.055,76.301,72.453,68.368,64.017,59.804,55.712,52.068,48.028,44.708,41.687,39.985,39.225,39.998,4.114,43.394,47.166,51.438,55.965,61.153,66.638,72.155,77.941,83.924,90.409,96.952,10.374,10.959,10.266,96.195,90.051,84.089,77.887,7.215,67.377,62.769,58.045,53.434,50.381,47.239,44.708,42.219,40.901,39.832,40.263,41.977,44.907,48.654,52.197,56.278,60.762,65.329,70.522,75.994,81.588,86.908,93.411,10.041,10.781,10.383,0,26.367,0,293,0,69.336,6.836,0,11.914,0,977,0,19.531,43.945,0,0,23.438,0,29.297,14.648,0,5.859,52.734,10.742,0,977,0,0,82.031,16.602,1.084,0,0,0,977,0,0,0,0,7.812,0,977,0,0,25.391,0,21.484,0,45.898,53.711,0,0,1.953,85.938,0,0,7.812,1.953,89.844,0,0,1.953,20.508,0
766,Quercus_Castaneifolia,19.531,21.484,35.156,7.812,9.766,21.484,19.531,0,0,29.297,23.438,3.906,33.203,0,27.344,0,17.578,21.484,5.859,17.578,52.734,0,0,0,0,13.672,1.953,15.625,29.297,3.906,3.906,0,17.578,0,15.625,17.578,17.578,42.969,3.125,11.719,1.953,1.953,23.438,11.719,7.812,7.812,625,89.844,0,17.578,17.578,0,39.062,5.859,9.766,1.953,13.672,17.578,25.391,11.719,0,0,35.156,7.812,10.156,96.026,89.529,83.313,77.651,72.202,6.729,62.811,59.214,55.027,52.465,51.031,48.402,46.992,4.643,46.729,46.478,46.808,48.599,51.064,53.038,55.127,548,58.229,62.785,63.413,66.717,6.814,7.187,738,76.631,77.635,8.363,8.725,80.851,76.537,76.866,71.689,69.771,67.032,62.681,61.935,57.677,53.748,54.485,50.948,47.919,4.818,47.166,46.088,47.882,47.905,49.165,51.261,53.647,57.905,60.304,64.049,68.493,73.627,78.845,84.871,91.248,97.897,56.641,3.906,13.672,8.789,4.883,10.742,47.852,18.555,3.125,8.789,0,0,3.906,10.742,0,0,15.625,977,15.625,12.695,0,0,9.766,0,21.484,0,60.547,12.695,14.648,7.812,10.742,0,0,51.758,10.742,0,0,95.703,43.945,2.832,3.906,0,48.828,2.832,977,71.289,17.578,0,977,9.766,0,0,0,3.906,1.953,0,43.945,0,18.555,0,0,0,0,11.719
767,Quercus_Ellipsoidalis,0,0,66.406,15.625,7.812,0,1.953,0,7.812,1.953,1.953,3.906,0,60.547,1.953,0,11.719,7.812,42.969,5.859,44.922,3.906,0,0,35.156,7.812,5.859,44.922,46.875,7.812,0,0,1.953,0,0,1.953,7.812,46.875,5.859,0,9.766,17.578,1.953,5.859,66.406,0,35.156,0,5.859,1.953,0,0,5.859,11.719,1.953,0,0,3.125,13.477,25.391,0,1.953,1.953,0,44.755,4.816,50.941,55.086,55.156,50.102,46.354,43.616,41.314,3.809,36.848,33.715,33.757,32.364,30.521,30.722,309,29.546,29.732,31.331,31.593,33.215,33.235,34.861,36.191,38.211,389,40.594,42.529,44.803,44.825,46.362,46.729,46.175,44.685,41.515,36.673,39.667,36.046,38.513,38.775,38.216,37.272,36.975,36.073,34.864,34.863,3.539,36.314,35.842,3.504,35.774,35.807,34.318,32.457,33.224,34.704,35.212,36.211,36.729,37.904,398,41.419,42.866,30.273,0,3.125,11.719,3.906,0,9.766,7.812,0,5.859,15.625,0,32.227,18.555,1.953,14.648,0,10.742,6.836,14.648,97.656,15.625,0,0,15.625,293,293,5.859,6.836,35.156,3.906,2.832,977,7.812,32.227,10.742,0,3.906,5.859,15.625,977,2.832,9.766,18.555,293,25.391,19.531,17.578,40.039,8.789,23.438,19.531,1.953,977,3.906,3.125,5.859,6.836,18.555,5.859,53.711,8.789,293,40.039
768,Quercus_Crassifolia,21.484,17.578,50.781,7.812,11.719,21.484,25.391,0,0,23.438,9.766,11.719,625,5.859,17.578,0,9.766,23.438,7.812,21.484,25.391,0,0,0,5.859,9.766,0,3.906,39.062,3.906,5.859,0,25.391,0,13.672,3.906,64.453,48.828,19.531,1.953,0,1.953,3.125,11.719,9.766,3.906,54.688,17.578,1.953,1.953,29.297,0,19.531,1.953,50.781,1.953,13.672,5.859,37.109,7.812,0,1.953,68.359,5.859,83.507,78.955,74.008,6.938,65.048,60.933,5.697,53.119,49.423,45.974,42.708,39.633,36.622,34.402,33.003,32.226,32.105,32.144,32.821,33.798,35.501,37.572,40.095,43.108,46.423,49.833,5.337,57.126,60.973,65.026,68.794,72.258,75.102,72.548,68.023,63.791,59.706,55.821,5.213,48.631,4.562,42.886,4.019,37.616,35.603,3.425,32.989,32.161,32.297,32.753,33.842,35.244,37.221,39.907,43.062,46.515,50.149,53.959,57.948,62.006,66.219,70.596,74.874,80.053,0,63.477,0,0,0,0,0,0,18.555,0,4.883,0,4.883,0,0,0,1.543,977,0,0,0,0,14.648,293,0,12.793,0,0,1.416,977,16.113,0,0,0,0,0,1.953,0,0,0,0,0,0,0,0,0,0,0,17.578,15.625,0,0,4.883,46.875,0,0,0,10.059,56.641,0,0,5.957,0,0
769,Castanea_Sativa,1.953,0,23.438,0,5.859,0,9.766,0,3.906,9.766,0,23.438,7.812,33.203,42.969,7.812,15.625,7.812,17.578,7.812,60.547,21.484,7.812,5.859,37.109,5.859,39.062,17.578,7.812,13.672,9.766,15.625,11.719,0,5.859,3.906,9.766,41.016,25.391,15.625,3.906,13.672,5.859,15.625,11.719,15.625,52.734,41.016,9.766,46.875,5.859,21.484,19.531,13.672,33.203,7.812,5.859,5.859,9.766,11.719,7.812,41.016,7.812,17.578,65.571,58.925,53.757,51.977,51.917,47.277,43.373,39.265,31.844,266,25.312,29.042,34.548,40.724,42.443,47.214,44.977,37.934,31.106,24.195,17.561,1.857,24.116,31.333,38.943,45.661,51.691,45.326,4.275,49.075,56.044,61.127,64.431,57.925,53.393,46.838,42.638,48.045,48.115,42.395,34.313,2.713,21.972,22.099,2.863,35.463,42.339,49.418,47.052,4.194,40.296,33.667,27.978,24.247,24.191,28.073,34.737,40.014,4.359,4.832,49.598,50.365,55.421,6.245,27.344,1.953,9.766,32.227,13.672,0,25.391,7.812,293,82.031,3.906,977,16.602,27.344,0,24.414,0,7.812,37.109,7.812,1.953,6.836,0,18.555,20.508,1.953,36.133,7.812,10.742,33.203,14.648,0,5.859,14.648,23.438,0,3.906,17.578,46.875,92.773,3.906,14.648,2.832,16.602,6.836,17.578,17.578,3.906,22.461,16.602,0,41.016,9.766,17.578,22.461,0,8.789,977,13.672,0,1.953,5.859,8.789,3.418
771,Eucalyptus_Glaucescens,25.391,42.969,11.719,46.875,0,15.234,1.953,3.906,11.719,11.719,80.078,1.953,83.984,0,1.953,0,9.766,50.781,3.906,15.625,0,0,0,0,0,3.906,0,1.953,41.016,29.297,0,0,15.625,0,19.531,25.391,7.812,0,0,0,1.953,29.297,0,7.812,80.078,0,0,3.906,0,0,33.203,0,0,1.953,3.906,0,15.625,625,17.578,9.766,0,0,29.297,1.953,10.053,96.508,90.543,85.554,80.858,7.594,70.313,64.566,59.758,54.639,5.015,4.734,42.779,40.782,37.624,37.516,36.121,36.074,37.131,38.975,41.762,44.972,4.911,52.889,57.275,61.386,66.214,71.942,7.589,80.636,84.978,90.926,97.804,97.986,91.395,85.135,79.368,7.407,68.933,63.052,58.045,52.847,48.436,4.513,39.837,36.146,33.124,31.275,30.608,31.876,33.215,35.199,36.926,40.746,4.729,53.733,59.903,66.194,7.163,77.075,82.882,88.234,93.288,99.536,40.039,4.883,23.438,0,26.367,0,5.859,30.273,21.484,977,1.953,25.391,977,76.172,0,0,293,0,1.953,30.273,0,18.555,3.906,0,0,0,293,1.953,23.438,3.906,17.578,0,0,13.379,11.719,0,0,15.625,3.906,7.812,0,0,3.906,40.039,5.859,53.711,16.602,9.766,12.695,43.945,0,1.953,0,4.883,20.898,0,4.883,0,26.367,0,0,977,293,24.414
772,Eucalyptus_Urnigera,52.734,46.875,15.625,3.125,5.859,52.734,19.531,3.906,7.812,21.484,46.875,1.953,80.078,1.953,1.953,0,3.125,33.203,9.766,17.578,11.719,0,0,0,0,19.531,0,9.766,39.062,15.625,0,0,46.875,1.953,5.859,46.875,11.719,3.906,0,1.953,1.953,3.125,0,5.859,54.688,0,7.812,0,0,3.906,41.016,0,21.484,0,1.953,0,17.578,33.203,27.344,17.578,1.953,0,33.203,1.953,74.114,69.205,64.235,59.385,54.427,4.954,4.458,39.807,35.095,30.442,2.593,22.342,19.688,16.785,15.959,15.859,17.889,20.609,24.424,28.181,32.568,37.174,42.066,4.723,52.434,57.673,62.514,67.598,72.487,77.636,82.532,87.207,89.883,84.652,78.844,73.625,68.375,63.014,57.893,52.806,48.198,43.336,38.552,33.456,28.628,24,19.818,15.914,13.353,13.094,14.653,17.594,2.146,25.699,30.484,35.048,3.981,44.994,49.983,55.194,60.307,65.572,71.176,76.341,1.377,977,8.789,7.812,19.531,3.906,29.297,21.484,10.742,6.836,1.953,9.766,0,12.695,0,0,977,0,11.719,16.602,0,4.883,0,4.883,7.812,5.859,11.719,0,9.766,6.836,25.391,0,1.953,19.043,13.672,0,3.906,40.039,16.602,20.508,0,0,11.719,10.742,18.555,46.875,13.672,293,0,15.625,0,0,293,14.648,11.719,0,12.695,5.859,11.719,0,0,7.812,0,41.992
774,Fagus_Sylvatica,23.438,23.438,72.266,7.812,9.766,44.922,50.781,0,0,41.016,7.812,3.906,68.359,0,9.766,0,3.125,15.625,7.812,25.391,7.812,0,0,0,1.953,19.531,0,1.953,11.719,15.625,0,0,11.719,0,33.203,60.547,37.109,58.594,21.484,5.859,0,0,7.812,15.625,5.859,5.859,7.812,15.625,0,0,23.438,0,21.484,7.812,46.875,0,21.484,1.953,17.578,15.625,7.812,0,46.875,0,60.083,62.023,62.238,64.573,6.581,66.822,68.696,70.039,72.004,74.092,75.935,77.643,80.191,87.444,90.594,82.931,76.685,74.623,72.078,7.077,6.915,67.304,65.527,63.972,60.795,6.113,59.521,574,56.948,54.294,54.037,54.989,55.574,56.098,58.618,61.956,63.892,65.856,68.518,72.161,7.517,77.239,78.559,82.348,83.458,83.292,85.607,82.792,80.219,78.285,74.922,71.686,68.732,67.536,62.763,59.587,57.273,55.901,55.916,54.865,54.964,54.419,55.457,57.423,17.578,15.625,6.836,293,54.688,0,40.039,30.273,9.766,8.789,0,44.922,0,0,0,0,27.344,6.836,33.203,10.742,0,0,29.297,4.883,293,0,24.414,0,293,3.906,9.766,0,293,40.039,12.695,0,0,39.062,10.742,16.602,293,0,6.836,64.453,66.406,26.367,16.602,38.086,977,977,0,0,1.953,6.836,20.117,0,40.039,977,5.859,0,0,0,0,9.766
776,Quercus_Vulcanica,13.672,13.672,13.672,5.859,7.812,3.906,27.344,0,0,19.531,9.766,19.531,17.578,0,25.391,0,17.578,11.719,3.125,11.719,11.719,15.625,25.391,60.547,5.859,23.438,3.906,7.812,19.531,5.859,15.625,7.812,3.906,7.812,5.859,5.859,5.859,19.531,29.297,5.859,3.906,13.672,39.062,5.859,13.672,3.906,17.578,13.477,0,3.906,9.766,3.906,54.688,0,82.031,15.625,3.906,15.625,5.859,7.812,1.953,9.766,15.625,0,43.696,49.192,53.216,47.633,42.199,37.438,33.235,28.837,28.076,28.076,26.805,21.449,18.017,14.627,14.352,18.891,24.527,27.931,31.883,32.625,26.622,19.657,13.545,19.118,25.584,3.248,38.136,38.278,32.257,3.157,37.593,40.999,43.559,46.546,40.939,40.119,34.817,29.126,27.574,34.211,34.648,28.966,22.453,16.368,12.973,20.022,26.489,31.767,2.981,23.863,18.636,14.922,16.393,20.424,25.571,3.106,29.683,27.229,25.101,25.929,28.916,31.086,35.102,38.542,32.227,32.227,14.648,1.953,11.719,11.719,40.039,33.203,24.414,977,0,0,17.578,18.555,0,0,9.766,9.766,10.742,16.602,0,1.953,88.867,0,5.859,0,6.836,8.789,3.906,24.414,17.578,0,0,50.781,17.578,0,0,61.523,9.766,12.695,0,8.789,16.602,293,66.406,54.688,47.852,0,29.297,6.836,0,293,1.953,14.648,5.859,0,56.641,0,6.836,0,0,0,24.414,56.641
777,Quercus_Ilex,13.672,13.672,15.625,42.969,0,10.742,13.672,0,5.859,23.438,29.297,5.859,5.859,1.953,1.953,0,25.391,3.125,7.812,3.125,3.906,0,0,0,3.906,33.203,0,13.672,25.391,23.438,1.953,3.906,48.828,0,23.438,21.484,27.344,11.719,3.906,1.953,5.859,25.391,5.859,11.719,91.797,0,11.719,5.859,0,0,7.812,0,5.859,3.906,0,1.953,42.969,60.547,39.062,19.531,0,0,33.203,1.953,57.327,63.267,66.993,65.849,64.097,63.941,65.853,71.117,68.241,65.281,66.446,71.346,69.412,68.691,65.985,6.281,59.831,66.373,73.216,66.419,59.364,6.128,65.811,67.507,70.519,6.614,65.265,68.071,71.186,74.158,68.713,62.028,62.225,64.356,63.105,66.138,62.772,56.128,5.241,53.677,56.253,60.389,58.665,58.879,62.575,67.668,7.084,76.799,82.098,88.573,90.212,83.243,76.782,71.831,65.939,60.611,55.638,59.869,56.743,51.568,52.277,58.497,59.815,56.732,0,1.953,0,9.766,0,0,0,0,3.906,293,79.102,0,0,0,3.906,0,977,0,92.773,0,0,0,7.812,79.102,293,1.543,0,0,38.086,0,58.594,0,14.648,0,0,0,32.227,0,0,20.508,0,0,0,0,1.953,0,0,0,5.859,7.812,49.805,0,42.969,11.719,0,1.953,293,68.359,977,0,0,9.668,0,0
778,Rhododendron_x_Russellianum,42.969,52.734,13.672,33.203,0,10.938,9.766,0,0,5.859,52.734,1.953,95.703,0,1.953,0,5.859,42.969,15.625,15.625,0,0,0,0,1.953,11.719,0,3.906,56.641,5.859,0,0,9.766,0,23.438,33.203,9.766,1.953,1.953,0,0,50.781,15.625,3.906,52.734,0,5.859,3.906,0,0,625,0,9.766,0,7.812,0,9.766,3.125,33.203,7.812,0,0,44.922,0,10.171,1.031,10.736,11.283,12.003,12.781,13.742,14.653,15.822,16.926,18.292,19.399,20.601,21.489,23.099,2.273,21.215,20.337,19.373,18.238,17.118,1.594,14.902,13.997,13.167,12.362,11.809,11.106,10.905,10.874,10.538,10.363,10.675,10.938,11.349,11.526,11.891,12.936,12.675,13.573,14.482,15.445,16.469,16.798,17.991,19.227,19.592,19.776,19.658,19.222,18.547,17.698,16.778,15.997,15.066,14.176,13.184,1.274,12.153,11.541,11.041,10.623,10.246,10.084,0,977,1.953,21.484,0,71.289,0,0,19.531,35.156,977,0,54.688,7.812,0,0,3.906,0,5.859,293,0,0,0,21.484,53.711,977,0,0,7.812,24.414,1.953,0,2.998,0,13.672,0,25.391,0,8.789,4.883,20.313,7.812,1.953,0,0,0,1.953,0,15.625,5.859,0,0,14.648,3.906,0,0,0,977,9.766,977,0,293,41.016,0
779,Quercus_Ellipsoidalis,0,0,50.781,11.719,7.812,0,0,0,5.859,0,9.766,7.812,17.578,39.062,11.719,0,1.953,23.438,50.781,7.812,19.531,0,0,0,17.578,5.859,0,29.297,60.547,15.625,0,1.953,3.906,0,3.906,3.906,11.719,64.453,7.812,1.953,3.906,21.484,7.812,13.672,44.922,1.953,39.062,3.906,9.766,0,3.906,1.953,19.531,21.484,0,1.953,3.906,3.125,13.281,3.125,0,0,3.906,1.953,32.036,33.593,35.569,37.895,40.802,37.873,34.976,32.969,31.583,29.053,28.543,27.014,25.585,26.082,25.156,2.483,2.487,2.581,24.837,26.054,26.473,27.752,29.304,28.981,29.894,30.172,30.924,30.697,32.136,32.807,33.688,34.654,34.237,33.622,31.994,30.058,26.448,25.879,24.722,26.036,28.884,30.185,3.102,3.076,30.387,29.908,29.779,29.493,28.837,28.185,28.738,29.333,28.884,28.294,28.481,27.977,26.722,26.089,26.035,27.146,27.497,27.957,30.146,3.058,36.133,977,29.297,3.906,9.766,0,3.906,37.109,0,977,1.953,0,40.039,10.742,0,8.789,0,293,0,17.578,42.969,43.945,977,0,14.648,0,5.859,8.789,16.602,39.062,5.859,11.719,0,18.555,42.969,73.242,0,15.625,11.719,6.836,0,61.523,20.508,19.531,977,39.062,11.719,3.906,20.508,26.367,19.531,23.438,0,0,3.906,6.836,9.766,0,14.648,0,10.645,1.953,4.883,41.016
784,Quercus_Trojana,15.625,5.859,50.781,27.344,5.859,9.766,19.531,0,5.859,13.672,11.719,33.203,19.531,3.906,15.625,0,11.719,7.812,7.812,11.719,66.406,1.953,0,0,15.625,27.344,1.953,17.578,25.391,15.625,13.672,0,15.625,0,9.766,5.859,3.125,46.875,15.625,5.859,5.859,11.719,54.688,9.766,21.484,7.812,46.875,33.203,3.906,33.203,9.766,0,19.531,7.812,21.484,11.719,11.719,13.672,41.016,7.812,0,1.953,29.297,1.953,49.263,47.015,46.023,46.915,49.078,51.977,56.565,61.841,67.388,72.244,77.435,80.894,85.846,92.061,98.797,10.478,1.086,10.202,96.146,92.118,85.362,80.457,74.428,6.828,64.818,59.886,57.351,55.982,53.203,52.017,50.488,51,49.303,4.998,49.345,49.747,5.171,52.634,5.302,56.518,59.212,63.227,66.933,7.059,74.206,80.901,88.034,95.779,10.425,10.981,11.379,12.249,11.844,10.932,1.052,96.815,90.182,8.496,78.021,72.042,67.591,61.873,56.388,52.293,9.766,977,0,29.297,0,11.719,13.672,0,11.719,80.078,25.391,0,3.906,17.578,6.836,0,0,0,13.574,0,0,14.648,0,13.672,0,11.426,19.531,0,7.812,10.742,10.742,0,69.336,1.953,977,0,98.633,977,13.672,36.133,5.859,977,293,6.836,977,0,0,0,29.297,7.812,9.766,293,19.531,45.898,0,1.953,0,12.695,8.789,9.766,0,57.617,16.602,0
785,Quercus_Greggii,9.766,15.625,42.969,11.719,11.719,7.812,60.547,0,7.812,33.203,9.766,9.766,15.625,0,25.391,0,23.438,9.766,1.953,23.438,33.203,1.953,0,7.812,0,42.969,0,9.766,21.484,25.391,1.953,0,29.297,0,9.766,9.766,25.391,37.109,27.344,13.672,0,7.812,29.297,13.672,5.859,11.719,37.109,17.578,0,37.109,13.672,0,625,1.953,85.938,0,9.766,5.859,17.578,0,0,1.953,19.531,3.906,18.328,17.412,16.293,15.253,14.218,13.125,12.128,11.172,10.177,92.327,83.182,73.511,64.889,56.473,48.986,42.918,38.195,37.162,38.581,43.831,49.959,58.078,66.595,75.717,8.525,94.771,10.462,11.523,12.552,13.597,14.662,15.761,1.565,14.671,13.712,1.277,11.821,10.839,99.574,92.223,83.897,76.185,68.332,6.094,55.224,51.128,47.729,45.963,46.976,49.186,53.193,58.955,63.783,72.957,80.375,87.328,96.754,10.667,11.719,12.892,13.979,14.908,15.951,172,23.926,3.906,1.953,20.508,0,0,12.402,293,0,12.305,0,0,0,0,0,0,0,6.836,3.418,293,0,0,13.672,0,4.883,0,24.414,0,0,0,0,0,8.789,17.578,0,0,0,25.391,98.633,85.938,977,0,20.508,293,24.414,3.906,23.438,0,293,0,0,0,977,293,0,0,27.344,0,5.859,0,0,0,0,44.922
787,Viburnum_Tinus,27.344,41.016,48.828,17.578,5.859,41.016,74.219,0,7.812,56.641,15.625,0,42.969,0,1.953,0,44.922,13.672,21.484,17.578,17.578,0,0,0,0,19.531,1.953,13.672,21.484,9.766,0,0,15.625,0,39.062,19.531,9.766,64.453,7.812,1.953,1.953,15.625,0,3.906,17.578,3.906,13.672,9.766,0,3.906,27.344,0,41.016,0,60.547,0,9.766,3.906,15.625,29.297,0,0,19.531,1.953,45.388,44.624,42.685,40.995,39.305,37.852,35.618,3.313,30.945,28.502,2.644,24.912,23.615,22.797,23.224,24.018,25.154,25.957,2.758,28.922,30.073,31.567,33.283,34.565,36.253,37.106,3.783,39.466,41.793,44.192,48.493,52.282,53.717,49.566,46.055,43.016,4.115,39.254,37.693,36.223,35.409,33.865,3.233,30.986,30.245,29.327,27.888,27.092,26.449,25.695,25.038,24.921,25.049,25.215,26.656,28.209,30.024,32.264,33.963,35.641,36.996,38.415,42.751,42.853,50.781,6.836,293,12.695,0,5.859,32.227,0,977,16.602,25.391,0,22.461,13.672,0,1.953,0,21.484,83.008,3.906,0,27.344,16.602,3.906,39.062,8.789,4.883,21.484,17.578,17.578,18.555,0,5.859,39.062,8.789,0,5.859,19.531,17.578,55.664,293,293,7.812,4.883,3.125,21.484,3.418,0,14.648,13.672,977,12.695,10.742,46.875,3.906,0,41.016,3.906,14.648,0,0,14.648,43.945,43.945
